book_id,title,author,price,stock,category
9780802138293,The House of Morgan,Ron Chernow,157000,15,Biography & Autobiography
9780802139702,Parliament of Whores,P. J. O'Rourke,295000,6,Humor
9780802141248,Charlie Wilson's War,George Crile,324000,11,History
9780802141446,Monster,Sanyika Shakur,206000,20,Biography & Autobiography
9780802141682,Layer Cake,J. J. Connolly,309000,12,Fiction
9780802141903,Reservation Blues,Sherman Alexie,171000,20,Fiction
9780802142719,Lord Malquist and Mr. Moon,Tom Stoppard,295000,9,Fiction
9780802142849,Cold Mountain,Charles Frazier;George Vithoulkas,349000,12,Fiction
9780802150455,Every Good Boy Deserves Favor and Professional Foul,Tom Stoppard,284000,11,Drama
9780802151100,"Exit the King, The Killer, and Macbett",Eugène Ionesco,159000,10,Drama
9780802151544,"Destroy, She Said",Marguerite Duras,277000,15,Fiction
9780802151803,Sexus,Henry Miller,384000,9,Fiction
9780802151827,Tropic of Capricorn,Henry Miller,180000,7,Fiction
9780802431486,The 10 Commandments of Parenting,H. Edwin Young,115000,14,Religion
9780802713520,E=mc2,David Bodanis,286000,12,Science
9780802715524,A History of the World in 6 Glasses,Tom Standage,193000,11,Cooking
9780802775931,The Illustrated Longitude,Dava Sobel;William J.H. Andrewes,108000,10,Science
9780802789471,Once Upon a Cool Motorcycle Dude,Kevin O'Malley,221000,7,Juvenile Fiction
9780802806413,The Pilgrim's Regress,C. S. Lewis,323000,19,Religion
9780802829665,A Time to Embrace,William Stacy Johnson,265000,5,Political Science
9780802831620,Jesus and the Eyewitnesses,Richard Bauckham,230000,5,Religion
9780802839725,The Early History of God,Mark S. Smith,291000,8,Religion
9780803266551,The Coming of the Fairies,Arthur Conan Doyle,188000,9,Fiction
9780803283855,Black Elk Speaks,Black Elk;John Gneisenau Neihardt;Alexis N. Petri;Lori Utecht,220000,20,Biography & Autobiography
9780803292451,A Lie and a Libel,Binjamin W. Segel,317000,17,History
9780804006941,A Woman Speaks,Anaïs Nin;Evelyn J. Hinz,371000,11,Literary Collections
9780804104555,The 13th directorate,Barry Chubin,285000,7,Fiction
9780804111645,The Killer Department,Robert Cullen,211000,20,Insane
9780804114608,Patty Jane's House of Curl,Lorna Landvik,220000,15,Fiction
9780804119436,Horse Heaven,Jane Smiley,325000,13,Fiction
9780804717113,The Epic of Gilgamesh,Maureen Gallery Kovacs,235000,12,Literary Criticism
9780804741712,"Human, All Too Human, I",Friedrich Wilhelm Nietzsche;Gary Handwerk,168000,16,Philosophy
9780804833370,The Golden Country,Shusaku Endo;Shūsaku Endō,187000,17,Drama
9780805059335,Clown,Quentin Blake,308000,7,Juvenile Fiction
9780805060164,Crime and Punishment in America,Elliott Currie,127000,15,Social Science
9780805063394,The Magic Journey,John Nichols,239000,20,Fiction
9780805063417,Robert Frost,Jay Parini,138000,16,Biography & Autobiography
9780805063899,Nickel and Dimed,Barbara Ehrenreich,304000,14,Business & Economics
9780805065374,Eight Men Out,Eliot Asinof,143000,19,Sports & Recreation
9780805069372,John Adams,John P. Diggins,151000,18,Biography & Autobiography
9780805069853,You Come Too,Robert Frost,102000,6,Juvenile Nonfiction
9780805069860,The Poetry of Robert Frost,Robert Frost,351000,9,Poetry
9780805071061,Rosa,Nikki Giovanni,111000,11,Juvenile Nonfiction
9780805072839,Media Unlimited,Todd Gitlin,349000,13,Social Science
9780805073669,In Harm's Way,Doug Stanton,360000,9,History
9780805073874,Shakespeare's Secret,Elise Broach,214000,7,Juvenile Fiction
9780805076233,The Second World War,Martin Gilbert,176000,20,History
9780805077810,The Nubian Prince,Juan Bonilla,161000,9,Fiction
9780805078428,"The Historical Atlas of New York City, Second Edition",Eric Homberger,225000,5,History
9780805078985,Messenger of Truth,Jacqueline Winspear,347000,12,Fiction
9780805080513,Taran Wanderer,Lloyd Alexander,170000,9,Juvenile Fiction
9780805080520,The High King,Lloyd Alexander,107000,10,Juvenile Fiction
9780805080537,The Foundling,Lloyd Alexander,148000,16,Juvenile Fiction
9780805081459,Travels in the Scriptorium,Paul Auster,257000,9,Fiction
9780805210538,"The Trial of God (as it was Held on February 25, 1649, in Shamgorod)",Elie Wiesel,366000,5,Fiction
9780805211160,How to Be a Jewish Parent,Anita Diamant;Karen Kushner,310000,9,Family & Relationships
9780805212075,The Zürau Aphorisms of Franz Kafka,Franz Kafka,228000,7,Philosophy
9780805242164,Emma Lazarus,Esther H. Schor,132000,14,Biography & Autobiography
9780805242256,The Origins of Totalitarianism,Hannah Arendt,366000,11,Philosophy
9780805359091,Human Anatomy & Physiology,Elaine Nicpon Marieb;Katja Hoehn,281000,13,Medical
9780805372762,Anatomy & Physiology Coloring Workbook,Elaine N. Marieb,308000,7,Medical
9780805390452,The Feynman Lectures on Physics,Richard Phillips Feynman;Robert B. Leighton;Matthew Linzee Sands,294000,7,Science
9780805390476,The Feynman Lectures on Physics,Richard Phillips Feynman;Robert B. Leighton;Matthew Linzee Sands,189000,9,Science
9780805390490,The Feynman Lectures on Physics,Richard Phillips Feynman;Robert B. Leighton;Matthew Linzee Sands,195000,12,Science
9780805427318,Things Pondered,Beth Moore,361000,9,Religion
9780805427776,Once Upon a Gulf Coast Summer,Susan Oliver,278000,19,Fiction
9780805431575,Monkey Business,Marvin N. Olasky;John Perry,296000,18,Religion
9780805832891,Writing the Qualitative Dissertation,Judith M. Meloy,257000,20,Education
9780806114569,Ovid's Metamorphoses,Ovid,234000,6,Social Science
9780806115603,Tibullus,Michael C. J. Putnam,214000,6,Foreign Language Study
9780806128948,Ovid's Metamorphoses,Ovid,350000,15,Drama
9780806132792,So Far from God,John S. D. Eisenhower,366000,16,History
9780806133638,Selections from Homer's Iliad,Homer,267000,10,Literary Criticism
9780806520155,The Parrot Head Companion,Thomas Ryan,263000,6,Music
9780806521688,The Minority Report,Philip K. Dick,194000,5,Fiction
9780806523491,Ruby Ann's Down Home Trailer Park Cookbook,Ruby Ann Boxcar,134000,11,Cooking
9780806523705,Vicars of Christ,Charles A. Coulombe,298000,8,Religion
9780806523798,The Minority Report,Philip K. Dick,197000,5,Fiction
9780806524276,The Complete Films of Alfred Hitchcock,Robert A. Harris;Michael S. Lasky,195000,18,Performing Arts
9780807014264,Man's Search for Meaning,Viktor Emil Frankl,129000,14,Psychology
9780807062135,Lorca & Jiménez,Federico Garcia Lorca,188000,7,Literary Criticism
9780807066812,Art and Culture,Clement Greenberg,162000,14,Art
9780807071274,You Can't be Neutral on a Moving Train,Howard Zinn,235000,9,Biography & Autobiography
9780807085738,When the Rivers Run Dry,Fred Pearce,389000,6,Nature
9780807612743,A Persian requiem,Sīmīn Dānishvar,358000,17,Fiction
9780807615324,Einstein's 1912 manuscript on the special theory of relativity,Albert Einstein,168000,18,Biography & Autobiography
9780807831090,Jasmine and Stars,Fatemeh Keshavarz,380000,11,Literary Criticism
9780807842591,The Scotch-Irish,James G. Leyburn,399000,12,History
9780809015450,The Transcendence of the Ego,Jean-Paul Sartre,300000,7,Philosophy
9780809015566,The Weimar Republic,Detlev J. K. Peukert,299000,9,History
9780809166589,Love You Until...,Lisa McCourt,228000,8,Religion
9780809230419,Wooden: A Lifetime of Observations and Reflections On and Off the Court,John Wooden,365000,7,Biography & Autobiography
9780809530953,Manna from Heaven,Roger Zelazny;Steven Brust;Scott Zrubeck,359000,5,Fiction
9780809556038,Toast,Charles Stross,378000,8,Comics & Graphic Novels
9780809596812,Anna Karenina,Leo Nikolayevich Tolstoy;Leo Tolstoy;Constance Garnett,137000,6,Fiction
9780810111134,"Billy Budd, Sailor and Other Uncompleted Writings",Herman Melville,396000,7,Fiction
9780810117303,The Chain of Chance,Stanisław Lem,307000,11,Literary Criticism
9780810117310,His Master's Voice,Stanisław Lem,112000,10,Fiction
9780810117334,A Perfect Vacuum,Stanisław Lem,321000,5,Fiction
9780810117495,The Phenomenon of Life,Hans Jonas;Eleonore Jonas,384000,11,Philosophy
9780810935204,Lewis Carroll's Jabberwocky,Graeme Base,382000,8,Juvenile Nonfiction
9780810954809,The Lighthouse Land,Adrian McKinty,390000,17,Juvenile Fiction
9780810959118,The Beatles,Simon Wells,346000,17,Performing Arts
9780810959361,Creating the Worlds of Star Wars,John Knoll;J. W. Rinzler,108000,6,Performing Arts
9780810987906,The Boy Who Couldn't Die,William Sleator,136000,12,Juvenile Fiction
9780810992597,Pink Box,Joan Sinclair,264000,19,Art
9780811200073,"Paris Spleen, 1869",Charles Baudelaire;Charles Pierre Baudelaire,230000,18,Poetry
9780811201087,"Mémoires, Plaidoiries Et Documents",Henry Miller,298000,15,Biography & Autobiography
9780811201124,Henry Miller on Writing,Henry Miller,246000,17,Literary Criticism
9780811201322,The Collected Poems of Wilfred Owen,Wilfred Owen,268000,15,Poetry
9780811201353,Safe Conduct,Boris Leonidovich Pasternak,293000,7,Biography & Autobiography
9780811204835,The Flight of Icarus,Raymond Queneau,136000,14,Fiction
9780811205467,Turtle Island,Gary Snyder,367000,12,Poetry
9780811209458,The Blue Flowers,Raymond Queneau,214000,19,Poetry
9780811211734,"The Collected Poems of Octavio Paz, 1957-1987",Octavio Paz,146000,8,Poetry
9780811213202,Deep River,Shūsaku Endō,165000,15,Fiction
9780811213462,The Samurai,Shūsaku Endō,278000,9,Fiction
9780811213653,"The Daring Young Man on the Flying Trapeze, and Other Stories",William Saroyan,360000,11,Fiction
9780811213769,In Search of Duende,Federico García Lorca;Norman Thomas Di Giovanni,323000,6,Poetry
9780811215923,Borges and the Eternal Orangutans,Luís Fernando Veríssimo;Margaret Jull Costa,234000,15,Fiction
9780811216371,October Light,John Gardner,355000,16,Fiction
9780811828031,The Star Wars Cookbook II,Frankie Frankeny;Wesley Martin,359000,6,Cooking
9780811833462,Stylepedia,Steven Heller;Louise Fili,154000,15,Art
9780811848831,The Star Wars Poster Book,Stephen Sansweet;Peter Vilmur,389000,19,Performing Arts
9780811855266,Edie,Melissa Painter;David Weisman,172000,15,Biography & Autobiography
9780812036046,"Twelfth Night, Or, What You Will",William Shakespeare,209000,19,Drama
9780812216271,"Aeschylus, 1",Aeschylus,368000,16,Drama
9780812216509,"Euripides, 3",Euripides,145000,7,Drama
9780812216714,"Aeschylus, 2",Aeschylus,161000,12,Drama
9780812501940,The Last Castle,Jack Vance;Robert Silverberg,146000,14,Fiction
9780812505771,The Last Book of Swords: Shieldbreaker's Story,Fred Saberhagen,374000,6,Fiction
9780812508642,Pastwatch,Orson Scott Card,234000,5,Fiction
9780812509663,The Medusa in the Shield,David G. Hartwell,203000,19,Fiction
9780812509670,A Fabulous Formless Darkness,David G. Hartwell,276000,12,Fiction
9780812511185,The Sixth Book of Lost Swords,Fred Saberhagen,159000,19,Fiction
9780812513752,Lord of Chaos,Robert Jordan,140000,17,Fiction
9780812521351,Hart's Hope,Orson Scott Card,199000,15,Fiction
9780812522839,An Armory of Swords,Fred Saberhagen,287000,12,Fiction
9780812524260,Red Prophet,Orson Scott Card,167000,7,Fiction
9780812532616,The Call of Earth,Orson Scott Card,285000,14,Fiction
9780812532630,The Ships of Earth,Orson Scott Card,132000,14,Fiction
9780812534832,Demons Don't Dream,Piers Anthony,298000,20,Fiction
9780812538830,Seminole Song,Vella Munn,361000,14,Fiction
9780812550283,A Crown of Swords,Robert Jordan,245000,19,Fiction
9780812551235,Drum Calls,Jo Clayton,238000,17,Fiction
9780812551471,Blood of the Fold,Terry Goodkind,230000,17,Fiction
9780812552843,The Fourth Book of Lost Swords,Fred Saberhagen,104000,20,Fiction
9780812555103,Yon Ill Wind,Piers Anthony,301000,10,Fiction
9780812555240,A Quantum Murder,Peter F. Hamilton,127000,20,Fiction
9780812565959,Shadow of the Hegemon,Orson Scott Card,381000,10,Fiction
9780812574739,The Dastard,Piers Anthony,242000,10,Fiction
9780812574746,Swell Foop,Piers Anthony,302000,16,Fiction
9780812574968,Vale of the Vole,Piers Anthony,374000,9,Fiction
9780812574999,Up In a Heaval,Piers Anthony,104000,16,Fiction
9780812575583,Winter's Heart,Robert Jordan,224000,6,Fiction
9780812575606,The Sword of Truth,Terry Goodkind,289000,14,Fiction
9780812577563,Knife of Dreams,Robert Jordan,328000,10,Fiction
9780812590104,The Gate of Fire,Thomas Harlan,109000,9,Fiction
9780812590463,Ariadne's Web,Fred Saberhagen,128000,11,Fiction
9780812590562,Mindstar Rising,Peter F. Hamilton,396000,19,Fiction
9780812694536,Woody Allen and Philosophy,Mark T. Conard;Aeon J. Skoble,253000,14,Performing Arts
9780812694550,Harry Potter and Philosophy,David Baggett;Shawn Klein;William Irwin,245000,17,Fiction
9780812695458,The Lord of the Rings and Philosophy,Gregory Bassham;Eric Bronson,161000,12,Literary Criticism
9780812696011,The Undead and Philosophy,Richard Greene;K. Silem Mohammad,364000,12,Philosophy
9780812696066,The Beatles and Philosophy,Michael Baur;Steven Baur,172000,10,Philosophy
9780812696110,Bullshit and Philosophy,Gary L. Hardcastle;George A. Reisch,295000,6,Family & Relationships
9780812927313,The Little Baby Snoogle-Fleejer,Jimmy Carter,244000,15,Friendship
9780812927634,Random House Crossword Megaomnibus,United Feature Syndication,364000,14,Games
9780812930344,Living Faith,Jimmy Carter,145000,9,Religion
9780812966008,Theodore Rex,Edmund Morris,181000,5,Biography & Autobiography
9780812966183,Islam,Karen Armstrong,347000,19,Religion
9780812967944,A Working Stiff's Manifesto,Iain Levison,345000,12,Biography & Autobiography
9780812968378,Funny in Farsi,Firoozeh Dumas,361000,7,Biography & Autobiography
9780812968972,The Birth of Venus,Sarah Dunant,226000,6,Fiction
9780812969634,The Knight Of Maison-Rouge,Alexandre Dumas,367000,7,Fiction
9780812969702,A War Like No Other,Victor Davis Hanson,263000,14,History
9780812971064,Reading Lolita in Tehran,Azar Nafisi,343000,18,Biography & Autobiography
9780812971347,Kim,Rudyard Kipling,255000,12,Fiction
9780812971422,Color,Victoria Finlay,362000,11,Art
9780812971453,Rendezvous in Black,Cornell Woolrich,102000,8,Fiction
9780812971897,No God But God,Reza Aslan,180000,6,Religion
9780812972122,The Mysterious Island,Unknown Author,145000,11,Fiction
9780812972580,The Ox-Bow Incident,Walter Van Tilburg Clark,306000,14,Fiction
9780812973013,Mountains Beyond Mountains,Tracy Kidder,191000,14,Biography & Autobiography
9780812974928,Caribbean,James Albert Michener,313000,10,Fiction
9780812975048,The Cossacks,Leo Tolstoy,277000,11,Fiction
9780812975215,Fooled By Randomness,Nassim Taleb,194000,10,Business & Economics
9780812975932,Summer Crossing,Truman Capote;Alan U. Schwartz,164000,17,Fiction
9780812976144,The Alienist,Caleb Carr,219000,9,Fiction
9780812976151,The March,E. L. Doctorow,258000,11,Fiction
9780812976557,Wonderland,Joyce Carol Oates,124000,15,Fiction
9780812976564,The Gospel of the Flying Spaghetti Monster,Bobby Henderson,237000,16,Humor
9780813025933,Holding on to the Air,Suzanne Farrell;Toni Bentley,359000,13,Biography & Autobiography
9780813027050,Winter Season,Toni Bentley,101000,8,Biography & Autobiography
9780813191553,The Cave,Robert Penn Warren,313000,9,Fiction
9780813515243,Echoes of the Marseillaise,Eric J. Hobsbawm,321000,20,History
9780813520186,Daughters of Decadence,Elaine Showalter,238000,9,Social Science
9780813530659,Girls who Wore Black,Ronna Johnson;Nancy McCampbell Grace,333000,13,Literary Criticism
9780814317327,Latin Via Ovid,Norma Goldman;Jacob E. Nyenhuis,186000,6,Foreign Language Study
9780814326114,Practice! Practice!,Norma Goldman;Michael Rossi,165000,17,Education
9780814727010,The Gramsci Reader,Antonio Gramsci,356000,6,Philosophy
9780815319665,Cold Counsel,Sarah M. Anderson;Karen Swenson,395000,5,Literary Criticism
9780815411215,George Eliot,Kathryn Hughes,376000,20,Biography & Autobiography
9780815411833,Marilyn Monroe,Donald Spoto,132000,16,Biography & Autobiography
9780815412182,Temptations,Otis Williams;Patricia Romanowski;Patricia Romanowski Bashe,162000,5,Biography & Autobiography
9780816041619,"Edgar Allan Poe, A to Z",Dawn B. Sova;Branko·Sou閏ek,337000,17,Biography & Autobiography
9780816638635,Christopher and His Kind,Christopher Isherwood,106000,19,Biography & Autobiography
9780816639823,The Condor and the Cows,Christopher Isherwood,156000,5,Biography & Autobiography
9780816643004,Filth,William A. Cohen,267000,6,History
9780816736911,You Can Never Go Home Again,Dyan Sheldon,277000,10,Divorce
9780820320977,Robert Penn Warren's All the King's Men,Robert Penn Warren,359000,12,Performing Arts
9780821220801,Odes to Common Things,Pablo Neruda,237000,10,Poetry
9780821221846,The Camera,Ansel Adams,101000,13,Photography
9780821221860,The Negative,Ansel Adams,231000,9,Photography
9780821221877,The Print,Ansel Adams,184000,9,Photography
9780821746219,Bright Star's Promise,Karen A. Bale,184000,7,Fiction
9780821758267,A Devilish Dilemma,Judith Lansdowne,179000,15,Fiction
9780821760536,Prince of Magic,Anne Stuart,385000,19,Fiction
9780821775509,My Lord Eternity,Debbie Raleigh,152000,12,Fiction
9780821776056,See how She Dies,Lisa Jackson,193000,7,Fiction
9780821778067,This Christmas,Jane Green;Jennifer Coburn;Liz Ireland,303000,14,Fiction
9780821780572,My Wicked Pirate,Rona Sharon,376000,16,Fiction
9780822000235,CliffsNotes on Shakespeare's King Henry IV,James K. Lowers,156000,18,Literary Criticism
9780822000945,CliffsNotes on Shakeapeare's Twelfth Night,J. L. Roberts,242000,7,Literary Criticism
9780822001836,CliffsNotes on Tolstoy's Anna Karenina,Marianne Sturman,320000,20,Literary Criticism
9780822002109,Cliffs notes on Faulkner's As I lay dying,James L. Roberts,204000,10,Literary Criticism
9780822002420,CliffsNotes on Wright's Black Boy,Carl Senna,229000,10,Literary Criticism
9780822002833,CliffsNotes on Voltaire's Candide,Francois Marie Arouet;James K. Lowers,199000,15,Literary Criticism
9780822002963,CliffsNotes on Heller's Catch-22,C. A. Peek,334000,16,Literary Criticism
9780822004240,CliffsNotes on Euripides' Medea & Electra,Robert J. Milch,255000,13,Drama
9780822005339,CliffsNotes on Williams' The Glass Menagerie & Streetcar Named Desire,James L. Roberts,147000,17,Literary Criticism
9780822007807,CliffsNotes on Flaubert's Madame Bovary,James L. Roberts,238000,20,Literary Criticism
9780822008934,CliffsNotes on Wiesel's Night,Maryam Riess,261000,6,Literary Criticism
9780822011088,CliffsNotes on Hansberry's A Raisin in the Sun,Rosetta James,381000,18,Literary Criticism
9780822012191,CliffsNotes on Faulkner's The Sound and the Fury,James L. Roberts,159000,14,Literary Criticism
9780822012375,CliffsNotes on Hemingway's The Sun Also Rises,Gary Carey,340000,9,Literary Criticism
9780822013549,"Beckett's Waiting for Godot, Endgame, & Other Plays",Jeffrey Fisher;James L. Roberts,230000,14,Study Aids
9780822205104,The Heidi Chronicles,Wendy Wasserstein,103000,5,Literary Criticism
9780822210344,Four Baboons Adoring the Sun,John Guare,369000,18,Drama
9780822215028,Having Our Say,Emily Mann;Sarah Louise Delany,233000,10,Drama
9780822216315,"The Santaland Diaries ; And, Season's Greetings",David Sedaris,396000,7,Performing Arts
9780822217183,The Diary of Anne Frank,Frances Goodrich;Albert Hackett;Wendy Ann Kesselman,144000,16,Drama
9780822218630,Wonder of the World,David Lindsay-Abaire,366000,18,Drama
9780822218739,An Adult Evening of Shel Silverstein,Shel Silverstein,157000,7,Drama
9780822219002,Franz Kafka's The Castle,David Fishelson;Aaron Leichter,113000,5,Drama
9780822309321,Gunslinger,Edward Dorn,263000,20,Fiction
9780822318644,Immigrant Acts,Lisa Lowe,283000,12,Social Science
9780822331131,Photography's Other Histories,Christopher Pinney;Nicolas Peterson;Nicholas Thomas,258000,5,Photography
9780822560562,Barack Obama,Marlene Targ Brill,399000,6,Juvenile Nonfiction
9780823006571,The Classical Drawing Atelier,Juliette Aristides,272000,13,Art
9780823078943,The Munsters,Stephen Cox,217000,6,Performing Arts
9780823410781,A Picture Book of Anne Frank,Unknown Author,240000,20,Juvenile Nonfiction
9780824512590,In the Name of Jesus,Henri J. M. Nouwen,286000,15,Religion
9780824519865,Life of the Beloved,Henri J. M. Nouwen,167000,13,Religion
9780824521233,Save the Date,Jason King;Donna Freitas,300000,5,Religion
9780824522520,Huxley and God,Aldous Huxley,129000,9,Religion
9780825429828,Reinventing Jesus,J. Ed Komoszewski;M. James Sawyer;Daniel B. Wallace,380000,6,Religion
9780826323576,Quito 1599,Kris E. Lane,347000,15,History
9780826406736,Art of Being,Erich Fromm,212000,6,Philosophy
9780826407078,"Nathan the Wise, Minna von Barnhelm, and Other Plays and Writings: Gotthold Ephraim Lessing",Peter Demetz,311000,8,Literary Criticism
9780826411327,The Art of Listening,Erich Fromm,373000,6,Philosophy
9780826414533,Guerilla Film Makers Movie Blueprint,Chris Jones,340000,5,Social Science
9780826414748,Don DeLillo's White Noise,Leonard Orr,313000,7,Literary Criticism
9780826414755,Gabriel Garcia Marquez's Love in the Time of Cholera,Tom Fahy,101000,12,Literary Criticism
9780826414779,David Foster Wallace's Infinite Jest,Stephen Burn,299000,11,Literary Criticism
9780826415745,Anita Diamant's The Red Tent,Ann Finding,370000,5,Literary Criticism
9780826418975,Beyond the Chains of Illusion,Erich Fromm;Rainer Funk,236000,18,Philosophy
9780826453273,Arundhati Roy's The God of Small Things,Julie Mullaney,390000,5,Literary Criticism
9780826514707,Cervantes in Algiers,María Antonia Garcés,315000,7,Health & Fitness
9780829421224,Helena,Evelyn Waugh,270000,5,Fiction
9780830819713,Too Busy Not to Pray,Bill Hybels;LaVonne Neff,245000,6,Religion
9780830825707,The Nature of the Atonement,James K. Beilby;Paul R. Eddy,234000,9,Religion
9780830826056,Original Sin,Henri Blocher,319000,18,Religion
9780830826193,The Cross from a Distance,Peter G. Bolt,337000,14,Religion
9780830832941,Courageous Faith Through the Year,Bill Hybels,124000,9,Religion
9780835608305,Beyond the Postmodern Mind,Huston Smith,239000,7,Philosophy
9780835608473,Mandala,Judith Cornell,283000,9,Body
9780836204384,The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,370000,14,Humor
9780836217353,The Days Are Just Packed,Bill Watterson,134000,19,Humor
9780836217698,Homicidal Psycho Jungle Cat,Bill Watterson,212000,18,Humor
9780836218527,The Calvin and Hobbes Lazy Sunday Book,Bill Watterson,157000,13,Humor
9780838526958,Foundations of Clinical Research,Leslie Gross Portney;Mary P. Watkins,234000,8,Medical
9780842331913,Four Mothers at Chautauqua,Isabella Alden,345000,13,Fiction
9780842332293,Desecration,Tim F. LaHaye;Jerry B. Jenkins,165000,14,Fiction
9780842332361,Armageddon,Tim F. LaHaye;Jerry B. Jenkins,126000,6,Fiction
9780842342704,Left behind,Tim Lahaye;Tim F. LaHaye;Jerry B. Jenkins,353000,12,Fiction
9780842356220,Redemption,Gary Smalley;Karen Kingsbury,259000,10,Fiction
9780842356299,Remember,Karen Kingsbury;Gary Smalley,343000,18,Fiction
9780842360616,Kingdom Come,Tim F. LaHaye;Jerry B. Jenkins,280000,20,Fiction
9780842361934,The Rising,Tim LaHaye;Tim F. LaHaye;Jerry B. Jenkins,303000,7,Fiction
9780842383677,The Origin of the Bible,Philip Wesley Comfort,256000,15,Religion
9780842384117,Silenced,Jerry B. Jenkins,163000,16,Fiction
9780842386876,Rejoice,Karen Kingsbury;Gary Smalley,309000,6,Fiction
9780842387446,Forgiven,Karen Kingsbury,302000,15,Fiction
9780843121315,Little Miss Birthday,Roger Hargreaves,288000,6,Juvenile Fiction
9780843943993,Mountain Madness,David Thompson,195000,5,Fiction
9780843944396,The Halloween Man,Douglas Clegg,233000,14,Fiction
9780843945195,Gold Rage,David Thompson,114000,11,Fiction
9780843945805,The Nightmare Chronicles,Douglas Clegg,202000,17,Fiction
9780843946802,Sweet Revenge,Lynsay Sands,235000,7,Fiction
9780843947465,The House That Jack Built,Graham Masterton,389000,16,Fiction
9780843947663,Mischief,Douglas Clegg,364000,17,Fiction
9780843948103,The Deed,Lynsay Sands,391000,8,Fiction
9780843949094,Bliss,Lynsay Sands,266000,17,Fiction
9780843949742,The Reluctant Reformer,Lynsay Sands,370000,10,Fiction
9780843951424,The Hour Before Dark,Douglas Clegg,318000,16,Fiction
9780843951776,Nightmare House,Douglas Clegg,136000,15,Fiction
9780843953244,The Chase,Lynsay Sands,400000,14,Fiction
9780843954111,The Attraction,Douglas Clegg,350000,20,Fiction
9780843954524,Blood Moon Over Bengal,Morag McKendrick Pippin,140000,20,Fiction
9780843955002,Love Is Blind,Lynsay Sands,398000,14,Fiction
9780843955828,Blood Moon Over Britain,Morag McKendrick Pippin,259000,19,Fiction
9780844667508,Child of God,Cormac McCarthy,108000,5,Fiction
9780849911880,The Grace Awakening,Charles R. Swindoll,283000,16,Religion
9780849918728,Lead Like Jesus,Ken Blanchard;Phil Hodges,310000,14,Religion
9780849945113,Blink,Ted Dekker,295000,5,Fiction
9780851115191,Salvation to the Ends of the Earth,Andreas J. Köstenberger;Peter Thomas O'Brien,238000,13,Religion
9780851512280,The Valley of Vision,Arthur Bennett,305000,15,Religion
9780851513348,Discovering God's Will,Sinclair B. Ferguson,168000,15,Religion
9780851708706,Trainspotting,Murray Smith,316000,7,Performing Arts
9780859653725,Dissecting Marilyn Manson,Gavin Baddeley,100000,16,Music
9780861366583,"20,000 Leagues Under the Sea",Jules Verne,108000,9,Sea stories
9780861661411,From Hell,Alan Moore;Eddie Campbell;Pete Mullins,106000,19,Detective and mystery comic books
9780861711765,Eight Mindful Steps to Happiness,Henepola Gunaratana,267000,11,Body
9780865165465,The Evolution of the Gilgamesh Epic,Jeffrey H. Tigay,266000,11,Literary Criticism
9780865344921,Corroborating Evidence,William T. Rasmussen,327000,17,True Crime
9780865471184,West with the Night,Beryl Markham,394000,5,Biography & Autobiography
9780865471863,Moon in a Dewdrop,Dōgen;Zen Master Dogen,282000,9,Philosophy
9780865476066,Suburban Nation,Andres Duany;Elizabeth Plater-Zyberk;Jeff Speck,360000,14,Architecture
9780870610639,Summa Theologica,Thomas Aquinas,149000,10,Theology
9780870679940,Whoreson,Donald Goines,344000,18,Fiction
9780871136794,Cold Mountain,Charles Frazier,207000,12,Fiction
9780871139474,Sherlock Holmes,Nick Rennison,234000,18,Fiction
9780871139481,Halsey's Typhoon,Bob Drury;Thomas Clavin,340000,9,History
9780871139603,Suffer the Little Children,Donna Leon,171000,20,Fiction
9780871401656,Tulips and Chimneys,E. E. Cummings,346000,17,Poetry
9780872200470,Basic Political Writings,Jean-Jacques Rousseau,349000,18,Philosophy
9780872200562,Introduction to The Philosophy of History,G. W. F. Hegel;Leo Rauch,334000,9,Philosophy
9780872201682,"On Justice, Power, and Human Nature",Thucydides,327000,8,History
9780872201774,Leviathan,Thomas Hobbes;Edwin M. Curley,376000,20,Philosophy
9780872201934,The Grand Inquisitor,Fyodor Dostoyevsky;Charles B. Guignon,162000,15,Political Science
9780872203945,The Peloponnesian War,Thucydides;Steven Lattimore,192000,5,History
9780872204201,Discourse on Method ; and,René Descartes,238000,9,Philosophy
9780872204621,Statesman,Plato,202000,8,Philosophy
9780872205543,The Trial and Death of Socrates (Third Edition),Plato;George Maximilian Anthony Grube;John Madison Cooper,276000,13,Philosophy
9780872206038,Lysistrata,Aristophanes;Sarah Ruden,275000,5,Literary Criticism
9780872206786,Complete Poems and Major Prose,John Milton;Merritt Yerkes Hughes,149000,14,Poetry
9780872207363,Republic,Plato,363000,14,Political Science
9780872207806,Readings in Classical Chinese Philosophy (Second Edition),Philip J. Ivanhoe;Bryan W. Van Norden,229000,19,Philosophy
9780872207882,Plato on Love,Plato;C. D. C. Reeve,176000,17,Philosophy
9780872860025,A Hundred Camels in the Courtyard,Paul Bowles,324000,10,Unknown Category
9780872860193,Kaddish and Other Poems: 1958-1960,Allen Ginsberg,336000,15,Poetry
9780872863101,Howl and Other Poems,Allen Ginsberg,273000,7,Unknown Category
9780872864757,A Power Governments Cannot Suppress,Howard Zinn,146000,18,History
9780873387804,Chekhov's Doctors,Anton Pavlovich Chekhov;Jack Coulehan;John L. Coulehan,181000,10,Literary Collections
